날짜,시간,PM10,PM25,오존,이산화질소,일산화탄소,아황산가스
2022-08-13,23,22,,0.021,0.005,0.4,0.002
2022-08-13,24,26,,0.016,0.009,0.4,0.003
2022-08-14,1,25,,0.018,0.006,0.4,0.002
2022-08-14,2,24,,0.017,0.005,0.4,0.002
2022-08-14,3,27,,0.016,0.004,0.4,0.002
2022-08-14,4,27,,0.012,0.006,0.4,0.002
2022-08-14,5,30,,0.011,0.006,0.4,0.002
2022-08-14,6,26,,0.008,0.006,0.4,0.003
2022-08-14,7,27,,0.008,0.008,0.4,0.002
2022-08-14,8,26,,0.008,0.008,0.4,0.002
2022-08-14,9,31,,0.016,0.006,0.4,0.003
2022-08-14,10,34,,0.034,0.003,0.3,0.002
2022-08-14,11,25,,0.043,0.004,0.3,0.003
2022-08-14,12,28,,0.052,0.004,0.3,0.003
2022-08-14,13,30,,0.053,0.003,0.3,0.002
2022-08-14,14,30,,0.053,0.003,0.3,0.002
2022-08-14,15,32,,0.054,0.003,0.3,0.003
2022-08-14,16,27,,0.053,0.003,0.3,0.003
2022-08-14,17,29,,0.049,0.004,0.3,0.003
2022-08-14,18,27,,0.044,0.005,0.3,0.003
2022-08-14,19,26,,0.047,0.007,0.3,0.003
2022-08-14,20,31,,0.045,0.007,0.4,0.003
2022-08-14,21,26,,0.040,0.008,0.4,0.003
2022-08-14,22,29,,0.034,0.007,0.4,0.003
2022-08-14,23,25,,0.028,0.006,0.3,0.003
2022-08-14,24,24,,0.024,0.006,0.3,0.003
2022-08-15,1,22,,0.022,0.006,0.3,0.003
2022-08-15,2,18,,0.021,0.005,0.4,0.004
2022-08-15,3,19,,0.020,0.005,0.3,0.004
2022-08-15,4,21,,0.020,0.005,0.3,0.003
2022-08-15,5,20,,0.015,0.007,0.3,0.003
2022-08-15,6,19,,0.016,0.007,0.3,0.003
2022-08-15,7,17,,0.012,0.011,0.3,0.003
2022-08-15,8,22,,0.013,0.010,0.3,0.003
2022-08-15,9,19,,0.019,0.006,0.3,0.003
2022-08-15,10,17,,0.021,0.003,0.2,0.003
2022-08-15,11,14,,0.024,0.003,0.3,0.003
2022-08-15,12,10,,0.028,0.003,0.3,0.003
2022-08-15,13,14,,0.027,0.003,0.3,0.003
2022-08-15,14,11,,0.033,0.003,0.3,0.003
2022-08-15,15,17,,0.035,0.003,0.3,0.003
2022-08-15,16,17,,0.038,0.004,0.3,0.003
2022-08-15,17,17,,0.037,0.004,0.3,0.003
2022-08-15,18,17,,0.035,0.005,0.3,0.004
2022-08-15,19,18,,0.030,0.004,0.3,0.004
2022-08-15,20,15,,0.024,0.004,0.3,0.003
2022-08-15,21,18,,0.020,0.004,0.3,0.003
2022-08-15,22,11,,0.019,0.004,0.3,0.003
2022-08-15,23,13,,0.021,0.003,0.3,0.003
2022-08-15,24,15,,0.022,0.003,0.2,0.003
2022-08-16,1,9,,0.024,0.003,0.3,0.003
2022-08-16,2,16,,0.025,0.003,0.3,0.003
2022-08-16,3,13,,0.026,0.003,0.3,0.003
2022-08-16,4,15,,0.026,0.003,0.3,0.003
2022-08-16,5,18,,0.023,0.003,0.3,0.002
2022-08-16,6,14,,0.023,0.004,0.3,0.002
2022-08-16,7,15,,0.034,0.003,0.3,0.002
2022-08-16,8,10,,0.043,0.006,0.3,0.002
2022-08-16,9,11,,0.036,0.013,0.3,0.002
2022-08-16,10,9,,0.036,0.013,0.3,0.002
2022-08-16,11,11,,0.034,0.012,0.3,0.002
2022-08-16,12,12,,0.030,0.015,0.3,0.002
2022-08-16,13,10,,0.024,0.017,0.3,0.002
2022-08-16,14,18,,0.020,0.020,0.4,0.002
2022-08-16,15,25,,0.028,0.015,0.4,0.002
2022-08-16,16,15,,0.022,0.022,0.4,0.002
2022-08-16,17,22,,0.023,0.023,0.4,0.002
2022-08-16,18,17,,0.025,0.015,0.3,0.002
2022-08-16,19,14,,0.018,0.013,0.3,0.002
2022-08-16,20,24,,0.018,0.014,0.4,0.002
2022-08-16,21,15,,0.013,0.013,0.4,0.002
2022-08-16,22,30,,0.014,0.010,0.4,0.002
2022-08-16,23,25,,0.011,0.010,0.4,0.002
2022-08-16,24,22,,0.010,0.009,0.4,0.003
2022-08-17,1,27,,0.009,0.009,0.4,0.002
2022-08-17,2,30,,0.007,0.013,0.4,0.002
2022-08-17,3,27,,0.008,0.013,0.4,0.002
2022-08-17,4,23,,0.015,0.008,0.3,0.002
2022-08-17,5,23,,0.019,0.006,0.3,0.002
2022-08-17,6,25,,0.025,0.006,0.4,0.002
2022-08-17,7,21,,0.026,0.007,0.6,0.003
2022-08-17,8,29,,0.028,0.007,0.6,0.003
2022-08-17,9,32,,0.033,0.006,0.5,0.003
2022-08-17,10,32,,0.042,0.005,0.4,0.003
2022-08-17,11,,,,,,
2022-08-17,12,,,,,,
2022-08-17,13,33,,0.045,0.005,0.4,0.002
2022-08-17,14,40,,0.050,0.005,0.5,0.002
2022-08-17,15,36,,0.053,0.005,0.4,0.002
2022-08-17,16,30,,0.053,0.004,0.4,0.002
2022-08-17,17,27,,0.051,0.005,0.4,0.002
2022-08-17,18,24,,0.049,0.006,0.4,0.002
2022-08-17,19,24,,0.041,0.012,0.6,0.003
2022-08-17,20,46,,0.042,0.008,0.5,0.002
2022-08-17,21,29,,0.042,0.004,0.4,0.002
2022-08-17,22,23,,0.040,0.004,0.4,0.002
2022-08-17,23,26,,0.037,0.004,0.3,0.002
2022-08-17,24,22,,0.035,0.003,0.3,0.002
2022-08-18,1,21,,0.028,0.003,0.3,0.002
2022-08-18,2,24,,0.026,0.002,0.3,0.002
2022-08-18,3,27,,0.024,0.002,0.4,0.002
2022-08-18,4,30,,0.022,0.002,0.4,0.002
2022-08-18,5,25,,0.020,0.003,0.4,0.002
2022-08-18,6,30,,0.017,0.003,0.4,0.002
2022-08-18,7,30,,0.016,0.005,0.4,0.002
2022-08-18,8,32,,0.020,0.007,0.4,0.002
2022-08-18,9,42,,0.026,0.009,0.4,0.002
2022-08-18,10,38,,0.043,0.005,0.4,0.003
2022-08-18,11,29,,0.051,0.006,0.4,0.003
2022-08-18,12,27,,0.061,0.005,0.4,0.002
2022-08-18,13,31,,0.068,0.005,0.3,0.002
2022-08-18,14,24,,0.075,0.006,0.3,0.002
2022-08-18,15,30,,0.083,0.006,0.3,0.002
2022-08-18,16,25,,0.091,0.006,0.3,0.002
2022-08-18,17,27,,0.097,0.008,0.4,0.002
2022-08-18,18,32,,0.076,0.008,0.3,0.002
2022-08-18,19,36,,0.047,0.008,0.3,0.002
2022-08-18,20,37,,0.042,0.006,0.3,0.002
2022-08-18,21,39,,0.040,0.006,0.3,0.002
2022-08-18,22,42,,0.034,0.005,0.3,0.002
2022-08-18,23,31,,0.031,0.005,0.4,0.002
2022-08-18,24,28,,0.029,0.005,0.4,0.002
2022-08-19,1,31,,0.028,0.005,0.4,0.002
2022-08-19,2,37,,0.023,0.006,0.4,0.002
2022-08-19,3,37,,0.020,0.006,0.4,0.002
2022-08-19,4,32,,0.008,0.009,0.4,0.002
2022-08-19,5,39,,0.019,0.006,0.4,0.002
2022-08-19,6,34,,0.011,0.007,0.4,0.002
2022-08-19,7,35,,0.004,0.008,0.4,0.002
2022-08-19,8,41,,0.013,0.014,0.4,0.002
2022-08-19,9,45,,0.024,0.015,0.4,0.003
2022-08-19,10,49,,0.032,0.015,0.4,0.003
2022-08-19,11,41,,0.046,0.013,0.4,0.003
2022-08-19,12,43,,0.061,0.008,0.4,0.002
2022-08-19,13,33,,0.061,0.006,0.3,0.002
2022-08-19,14,24,,0.056,0.006,0.3,0.002
2022-08-19,15,30,,0.054,0.007,0.3,0.003
2022-08-19,16,30,,0.052,0.007,0.4,0.003
2022-08-19,17,25,,0.047,0.008,0.4,0.003
2022-08-19,18,24,,0.047,0.010,0.4,0.003
2022-08-19,19,27,,0.042,0.011,0.4,0.003
2022-08-19,20,34,,0.038,0.009,0.4,0.004
2022-08-19,21,25,,0.028,0.009,0.4,0.004
2022-08-19,22,27,,0.023,0.009,0.4,0.003
2022-08-19,23,28,,0.019,0.007,0.3,0.003
2022-08-19,24,24,,0.018,0.006,0.3,0.003
2022-08-20,1,20,,0.016,0.005,0.3,0.003
2022-08-20,2,25,,0.014,0.006,0.3,0.003
2022-08-20,3,22,,0.014,0.005,0.3,0.003
2022-08-20,4,21,,0.013,0.006,0.3,0.002
2022-08-20,5,17,,0.013,0.007,0.3,0.003
2022-08-20,6,22,,0.013,0.008,0.3,0.003
2022-08-20,7,24,,0.012,0.009,0.3,0.003
2022-08-20,8,27,,0.010,0.013,0.3,0.003
2022-08-20,9,27,,0.006,0.016,0.3,0.003
2022-08-20,10,28,,0.013,0.015,0.3,0.002
2022-08-20,11,30,,0.026,0.012,0.3,0.003
2022-08-20,12,24,,0.033,0.011,0.3,0.003
2022-08-20,13,24,,0.034,0.012,0.4,0.002
2022-08-20,14,26,,0.034,0.013,0.4,0.003
2022-08-20,15,27,,0.037,0.010,0.4,0.002
2022-08-20,16,18,,0.039,0.008,0.3,0.003
2022-08-20,17,12,,0.039,0.006,0.3,0.002
2022-08-20,18,13,,0.036,0.005,0.4,0.002
2022-08-20,19,17,,0.036,0.005,0.4,0.003
2022-08-20,20,15,,0.038,0.004,0.3,0.003
2022-08-20,21,16,,0.040,0.004,0.3,0.003
2022-08-20,22,22,,0.042,0.003,0.3,0.003
2022-08-20,23,26,,0.040,0.003,0.3,0.003
2022-08-20,24,26,,0.040,0.003,0.3,0.003
2022-08-21,1,23,,0.036,0.002,0.3,0.003
2022-08-21,2,26,,0.033,0.002,0.3,0.003
2022-08-21,3,31,,0.033,0.003,0.3,0.003
2022-08-21,4,20,,0.035,0.002,0.3,0.003
2022-08-21,5,23,,0.035,0.002,0.3,0.003
2022-08-21,6,28,,0.033,0.002,0.3,0.003
2022-08-21,7,24,,0.034,0.002,0.3,0.003
2022-08-21,8,23,,0.035,0.002,0.3,0.003
2022-08-21,9,25,,0.037,0.002,0.3,0.003
2022-08-21,10,23,,0.041,0.002,0.3,0.003
2022-08-21,11,20,,0.043,0.002,0.3,0.003
2022-08-21,12,13,,0.047,0.002,0.3,0.003
2022-08-21,13,18,,0.050,0.002,0.3,0.003
2022-08-21,14,20,,0.050,0.002,0.3,0.003
2022-08-21,15,11,,0.052,0.003,0.3,0.003
2022-08-21,16,17,,0.050,0.003,0.3,0.003
2022-08-21,17,19,,0.052,0.003,0.4,0.003
2022-08-21,18,21,,0.049,0.003,0.4,0.003
2022-08-21,19,22,,0.044,0.004,0.4,0.004
2022-08-21,20,23,,0.039,0.004,0.4,0.004
2022-08-21,21,21,,0.037,0.004,0.4,0.003
2022-08-21,22,16,,0.035,0.004,0.3,0.003
2022-08-21,23,19,,0.035,0.004,0.3,0.003
2022-08-21,24,20,,0.037,0.003,0.3,0.003
2022-08-22,1,16,,0.030,0.003,0.3,0.003
2022-08-22,2,18,,0.023,0.005,0.5,0.003
2022-08-22,3,22,,0.015,0.006,0.3,0.003
2022-08-22,4,20,,0.008,0.007,0.3,0.003
2022-08-22,5,20,,0.007,0.008,0.3,0.003
2022-08-22,6,16,,0.012,0.006,0.4,0.003
2022-08-22,7,19,,0.008,0.007,0.4,0.003
2022-08-22,8,20,,0.008,0.009,0.4,0.003
2022-08-22,9,33,,0.019,0.008,0.4,0.003
2022-08-22,10,29,,0.027,0.010,0.4,0.003
2022-08-22,11,31,,0.046,0.008,0.4,0.004
2022-08-22,12,33,,0.057,0.009,0.4,0.004
2022-08-22,13,32,,0.071,0.008,0.4,0.003
2022-08-22,14,29,,0.085,0.006,0.4,0.003
2022-08-22,15,27,,0.086,0.006,0.4,0.003
2022-08-22,16,25,,0.072,0.006,0.4,0.003
2022-08-22,17,25,,0.065,0.005,0.4,0.002
2022-08-22,18,31,,0.061,0.007,0.4,0.003
2022-08-22,19,32,,0.043,0.008,0.4,0.003
2022-08-22,20,41,,0.045,0.006,0.4,0.003
2022-08-22,21,47,,0.050,0.008,0.4,0.003
2022-08-22,22,43,,0.041,0.009,0.4,0.003
2022-08-22,23,40,,0.037,0.011,0.4,0.003
2022-08-22,24,32,,0.039,0.010,0.4,0.003
2022-08-23,1,28,,0.053,0.008,0.5,0.004
2022-08-23,2,38,,0.044,0.010,0.5,0.003
2022-08-23,3,38,,0.039,0.012,0.5,0.003
2022-08-23,4,39,,0.037,0.011,0.5,0.004
2022-08-23,5,43,,0.032,0.011,0.5,0.004
2022-08-23,6,40,,0.028,0.012,0.5,0.004
2022-08-23,7,37,,0.023,0.016,0.5,0.004
2022-08-23,8,40,,0.018,0.021,0.5,0.004
2022-08-23,9,50,,0.023,0.020,0.5,0.004
2022-08-23,10,49,,0.020,0.023,0.5,0.004
2022-08-23,11,53,,0.021,0.026,0.5,0.004
2022-08-23,12,58,,0.027,0.027,0.5,0.004
2022-08-23,13,54,,0.031,0.025,0.5,0.004
2022-08-23,14,58,,0.047,0.019,0.5,0.004
2022-08-23,15,53,,0.052,0.020,0.5,0.004
2022-08-23,16,50,,0.044,0.027,0.5,0.004
2022-08-23,17,55,,0.033,0.014,0.4,0.003
2022-08-23,18,34,,0.030,0.014,0.4,0.003
2022-08-23,19,32,,0.029,0.012,0.4,0.003
2022-08-23,20,30,,0.026,0.010,0.4,0.003
2022-08-23,21,32,,0.033,0.006,0.5,0.003
2022-08-23,22,17,,0.040,0.004,0.4,0.003
2022-08-23,23,15,,0.040,0.003,0.4,0.003
2022-08-23,24,11,,0.042,0.003,0.4,0.003
2022-08-24,1,11,,0.042,0.003,0.4,0.002
2022-08-24,2,8,,0.041,0.002,0.3,0.003
2022-08-24,3,14,,0.041,0.002,0.3,0.002
2022-08-24,4,14,,0.041,0.002,0.3,0.002
2022-08-24,5,18,,0.039,0.002,0.3,0.002
2022-08-24,6,8,,0.038,0.002,0.3,0.002
2022-08-24,7,10,,0.037,0.003,0.3,0.002
2022-08-24,8,20,,0.035,0.004,0.3,0.002
2022-08-24,9,12,,0.032,0.005,0.3,0.002
2022-08-24,10,18,,0.032,0.003,0.3,0.002
2022-08-24,11,14,,0.027,0.006,0.3,0.002
2022-08-24,12,16,,0.027,0.006,0.3,0.002
2022-08-24,13,12,,0.030,0.004,0.3,0.003
2022-08-24,14,14,,0.029,0.004,0.3,0.003
2022-08-24,15,15,,0.029,0.005,0.3,0.003
2022-08-24,16,15,,0.029,0.005,0.3,0.003
2022-08-24,17,15,,0.028,0.005,0.3,0.003
2022-08-24,18,16,,0.028,0.004,0.3,0.003
2022-08-24,19,23,,0.027,0.005,0.3,0.003
2022-08-24,20,24,,0.022,0.006,0.3,0.003
2022-08-24,21,26,,0.025,0.004,0.3,0.003
2022-08-24,22,22,,0.023,0.004,0.3,0.003
2022-08-24,23,25,,0.023,0.004,0.3,0.003
2022-08-24,24,23,,0.017,0.004,0.3,0.003
2022-08-25,1,23,,0.014,0.005,0.4,0.003
2022-08-25,2,29,,0.014,0.004,0.4,0.003
2022-08-25,3,25,,0.014,0.004,0.3,0.003
2022-08-25,4,28,,0.015,0.002,0.3,0.003
2022-08-25,5,29,,0.011,0.003,0.3,0.003
2022-08-25,6,21,,0.007,0.005,0.4,0.003
2022-08-25,7,24,,0.006,0.005,0.4,0.003
2022-08-25,8,28,,0.006,0.007,0.4,0.002
2022-08-25,9,35,,0.007,0.008,0.4,0.003
2022-08-25,10,39,,0.012,0.011,0.4,0.003
2022-08-25,11,36,,0.024,0.013,0.4,0.003
2022-08-25,12,39,,0.042,0.013,0.4,0.003
2022-08-25,13,36,,0.055,0.007,0.4,0.003
2022-08-25,14,30,,0.067,0.006,0.4,0.003
2022-08-25,15,32,,0.065,0.004,0.3,0.003
2022-08-25,16,25,,0.062,0.005,0.3,0.003
2022-08-25,17,28,,0.055,0.004,0.3,0.003
2022-08-25,18,31,,0.044,0.005,0.3,0.003
2022-08-25,19,27,,0.036,0.005,0.3,0.003
2022-08-25,20,38,,0.035,0.007,0.3,0.003
2022-08-25,21,29,,0.034,0.005,0.3,0.003
2022-08-25,22,35,,0.035,0.004,0.3,0.003
2022-08-25,23,28,,0.033,0.004,0.3,0.003
2022-08-25,24,27,,0.026,0.003,0.3,0.003
2022-08-26,1,24,,0.020,0.004,0.3,0.003
2022-08-26,2,28,,0.022,0.005,0.3,0.003
2022-08-26,3,28,,0.024,0.005,0.3,0.003
2022-08-26,4,33,,0.021,0.004,0.3,0.003
2022-08-26,5,31,,0.020,0.003,0.3,0.003
2022-08-26,6,32,,0.026,0.003,0.3,0.003
2022-08-26,7,24,,0.022,0.008,0.3,0.003
2022-08-26,8,26,,0.019,0.012,0.4,0.003
2022-08-26,9,38,,0.035,0.009,0.4,0.003
2022-08-26,10,25,,0.046,0.005,0.3,0.003
2022-08-26,11,30,,0.053,0.006,0.4,0.003
2022-08-26,12,27,,0.058,0.004,0.4,0.003
2022-08-26,13,29,,0.059,0.003,0.4,0.003
2022-08-26,14,28,,0.064,0.003,0.4,0.003
2022-08-26,15,26,,0.068,0.004,0.4,0.003
2022-08-26,16,27,,0.071,0.005,0.4,0.003
2022-08-26,17,29,,0.080,0.006,0.4,0.003
2022-08-26,18,28,,0.062,0.006,0.4,0.003
2022-08-26,19,40,,0.041,0.005,0.4,0.003
2022-08-26,20,35,,0.045,0.004,0.4,0.003
2022-08-26,21,36,,0.042,0.007,0.4,0.003
2022-08-26,22,39,,0.042,0.006,0.4,0.003
2022-08-26,23,37,,0.034,0.008,0.4,0.003
2022-08-26,24,31,,0.035,0.007,0.4,0.003
2022-08-27,1,29,,0.026,0.009,0.4,0.003
2022-08-27,2,34,,0.024,0.008,0.4,0.003
2022-08-27,3,35,,0.020,0.009,0.4,0.002
2022-08-27,4,38,,0.020,0.009,0.4,0.003
2022-08-27,5,38,,0.021,0.007,0.4,0.003
2022-08-27,6,40,,0.017,0.009,0.4,0.003
2022-08-27,7,40,,0.021,0.009,0.4,0.003
2022-08-27,8,42,,0.021,0.013,0.4,0.003
2022-08-27,9,40,,0.023,0.015,0.4,0.003
2022-08-27,10,47,,0.026,0.015,0.4,0.003
2022-08-27,11,44,,0.036,0.016,0.4,0.003
2022-08-27,12,45,,0.044,0.014,0.4,0.003
2022-08-27,13,46,,0.058,0.004,0.4,0.003
2022-08-27,14,33,,0.058,0.004,0.3,0.003
2022-08-27,15,32,,0.051,0.003,0.3,0.003
2022-08-27,16,16,,0.053,0.003,0.3,0.003
2022-08-27,17,18,,0.059,0.004,0.3,0.003
2022-08-27,18,19,,0.060,0.004,0.3,0.003
2022-08-27,19,18,,0.050,0.004,0.3,0.003
2022-08-27,20,18,,0.048,0.004,0.3,0.003
2022-08-27,21,17,,0.037,0.008,0.3,0.003
2022-08-27,22,18,,0.040,0.004,0.3,0.003
2022-08-27,23,17,,0.040,0.004,0.3,0.003
2022-08-27,24,19,,0.039,0.004,0.3,0.003
2022-08-28,1,19,,0.037,0.003,0.3,0.003
2022-08-28,2,17,,0.033,0.003,0.3,0.003
2022-08-28,3,14,,0.029,0.003,0.3,0.003
2022-08-28,4,21,,0.025,0.004,0.3,0.003
2022-08-28,5,17,,0.015,0.005,0.3,0.003
2022-08-28,6,21,,0.010,0.006,0.3,0.003
2022-08-28,7,23,,0.009,0.007,0.3,0.003
2022-08-28,8,20,,0.019,0.006,0.3,0.003
2022-08-28,9,21,,0.021,0.006,0.3,0.003
2022-08-28,10,25,,0.035,0.004,0.4,0.003
2022-08-28,11,31,,0.038,0.003,0.3,0.003
2022-08-28,12,21,,0.040,0.002,0.3,0.003
2022-08-28,13,18,,0.041,0.002,0.3,0.003
2022-08-28,14,14,,0.041,0.002,0.3,0.003
2022-08-28,15,17,,0.042,0.002,0.3,0.003
2022-08-28,16,10,,0.042,0.003,0.3,0.003
2022-08-28,17,17,,0.043,0.003,0.3,0.003
2022-08-28,18,18,,0.039,0.003,0.3,0.003
2022-08-28,19,10,,0.033,0.005,0.3,0.003
2022-08-28,20,15,,0.028,0.007,0.3,0.003
2022-08-28,21,17,,0.028,0.005,0.3,0.003
2022-08-28,22,12,,0.027,0.003,0.3,0.003
2022-08-28,23,9,,0.027,0.002,0.3,0.003
2022-08-28,24,7,,0.017,0.007,0.3,0.003
2022-08-29,1,17,,0.014,0.007,0.3,0.003
2022-08-29,2,15,,0.011,0.008,0.3,0.003
2022-08-29,3,19,,0.011,0.008,0.3,0.002
2022-08-29,4,10,,0.008,0.009,0.3,0.002
2022-08-29,5,13,,0.007,0.009,0.3,0.002
2022-08-29,6,17,,0.006,0.010,0.3,0.002
2022-08-29,7,14,,0.004,0.011,0.3,0.003
2022-08-29,8,14,,0.007,0.011,0.4,0.003
2022-08-29,9,23,,0.009,0.012,0.4,0.003
2022-08-29,10,22,,0.010,0.013,0.4,0.003
2022-08-29,11,30,,0.019,0.011,0.3,0.003
2022-08-29,12,29,,0.033,0.005,0.3,0.003
2022-08-29,13,18,,0.035,0.004,0.3,0.003
2022-08-29,14,22,,0.033,0.004,0.3,0.003
2022-08-29,15,17,,0.025,0.005,0.3,0.003
2022-08-29,16,23,,0.023,0.005,0.3,0.003
2022-08-29,17,18,,0.019,0.006,0.3,0.003
2022-08-29,18,24,,0.020,0.006,0.3,0.003
2022-08-29,19,14,,0.017,0.008,0.3,0.003
2022-08-29,20,24,,0.017,0.007,0.3,0.003
2022-08-29,21,20,,0.012,0.008,0.3,0.002
2022-08-29,22,21,,0.012,0.007,0.3,0.002
2022-08-29,23,20,,0.009,0.008,0.3,0.002
2022-08-29,24,18,,0.013,0.006,0.3,0.002
2022-08-30,1,17,,0.012,0.006,0.3,0.002
2022-08-30,2,15,,0.010,0.005,0.3,0.002
2022-08-30,3,13,,0.011,0.005,0.3,0.002
2022-08-30,4,12,,0.010,0.005,0.3,0.002
2022-08-30,5,12,,0.007,0.005,0.3,0.002
2022-08-30,6,13,,0.006,0.007,0.3,0.002
2022-08-30,7,19,,0.004,0.009,0.3,0.002
2022-08-30,8,18,,0.018,0.008,0.3,0.003
2022-08-30,9,24,,0.024,0.006,0.3,0.003
2022-08-30,10,23,,0.025,0.006,0.3,0.003
2022-08-30,11,17,,0.026,0.006,0.3,0.003
2022-08-30,12,13,,0.029,0.005,0.3,0.003
2022-08-30,13,20,,0.031,0.006,0.4,0.003
2022-08-30,14,15,,0.027,0.008,0.3,0.003
2022-08-30,15,18,,0.023,0.011,0.3,0.003
2022-08-30,16,14,,0.022,0.012,0.3,0.002
2022-08-30,17,8,,0.022,0.010,0.4,0.002
2022-08-30,18,15,,0.018,0.013,0.4,0.002
2022-08-30,19,13,,0.024,0.009,0.4,0.002
2022-08-30,20,7,,0.027,0.007,0.3,0.002
2022-08-30,21,5,,0.029,0.005,0.3,0.002
2022-08-30,22,5,,0.029,0.003,0.3,0.002
2022-08-30,23,1,,0.025,0.005,0.3,0.002
2022-08-30,24,1,,0.020,0.006,0.3,0.002
2022-08-31,1,14,,0.023,0.004,0.3,0.002
2022-08-31,2,11,,0.021,0.004,0.3,0.003
2022-08-31,3,13,,0.017,0.005,0.3,0.002
2022-08-31,4,11,,0.011,0.007,0.3,0.002
2022-08-31,5,15,,0.011,0.007,0.3,0.003
2022-08-31,6,15,,0.016,0.006,0.4,0.002
2022-08-31,7,18,,0.024,0.004,0.3,0.002
2022-08-31,8,15,,0.031,0.004,0.3,0.002
2022-08-31,9,7,,0.029,0.007,0.3,0.002
2022-08-31,10,10,,0.029,0.008,0.3,0.002
2022-08-31,11,11,,0.024,0.011,0.3,0.003
2022-08-31,12,,,,,,
2022-08-31,13,12,,0.026,0.009,0.3,0.003
2022-08-31,14,10,,0.029,0.008,0.3,0.003
2022-08-31,15,10,,0.029,0.007,0.3,0.002
2022-08-31,16,10,,0.032,0.007,0.3,0.003
2022-08-31,17,13,,0.032,0.007,0.3,0.002
2022-08-31,18,16,,0.035,0.007,0.3,0.003
2022-08-31,19,15,,0.037,0.007,0.3,0.003
2022-08-31,20,17,,0.034,0.006,0.3,0.002
2022-08-31,21,17,,0.027,0.005,0.3,0.002
2022-08-31,22,16,,0.025,0.004,0.3,0.003
2022-08-31,23,16,,0.020,0.004,0.3,0.002
2022-08-31,24,23,,0.024,0.003,0.3,0.002
2022-09-01,1,18,,0.025,0.002,0.3,0.003
2022-09-01,2,20,,0.022,0.002,0.3,0.002
2022-09-01,3,19,,0.019,0.003,0.3,0.002
2022-09-01,4,17,,0.014,0.003,0.3,0.002
2022-09-01,5,21,,0.009,0.006,0.3,0.002
2022-09-01,6,23,,0.004,0.008,0.3,0.003
2022-09-01,7,25,,0.004,0.008,0.3,0.003
2022-09-01,8,23,,0.012,0.006,0.3,0.002
2022-09-01,9,17,,0.015,0.008,0.3,0.003
2022-09-01,10,22,,0.022,0.008,0.3,0.003
2022-09-01,11,23,,0.033,0.005,0.3,0.003
2022-09-01,12,14,,0.036,0.005,0.3,0.003
2022-09-01,13,13,,0.040,0.005,0.3,0.003
2022-09-01,14,18,,0.042,0.004,0.3,0.003
2022-09-01,15,16,,0.037,0.005,0.3,0.003
2022-09-01,16,17,,0.038,0.006,0.3,0.003
2022-09-01,17,18,,0.035,0.008,0.3,0.003
2022-09-01,18,18,,0.033,0.008,0.3,0.003
2022-09-01,19,19,,0.032,0.007,0.3,0.003
2022-09-01,20,17,,0.029,0.007,0.3,0.003
2022-09-01,21,16,,0.022,0.008,0.3,0.003
2022-09-01,22,24,,0.020,0.007,0.3,0.003
2022-09-01,23,25,,0.016,0.008,0.3,0.003
2022-09-01,24,24,,0.007,0.009,0.3,0.003
2022-09-02,1,24,,0.011,0.006,0.3,0.003
2022-09-02,2,26,,0.018,0.004,0.3,0.003
2022-09-02,3,19,,0.019,0.005,0.3,0.003
2022-09-02,4,22,,0.014,0.006,0.3,0.003
2022-09-02,5,24,,0.007,0.008,0.3,0.003
2022-09-02,6,21,,0.008,0.008,0.3,0.003
2022-09-02,7,20,,0.006,0.009,0.3,0.003
2022-09-02,8,23,,0.011,0.011,0.3,0.003
2022-09-02,9,16,,0.029,0.007,0.3,0.003
2022-09-02,10,12,,0.034,0.004,0.3,0.003
2022-09-02,11,12,,0.032,0.005,0.3,0.003
2022-09-02,12,16,,0.030,0.006,0.3,0.003
2022-09-02,13,8,,0.036,0.004,0.3,0.003
2022-09-02,14,7,,0.036,0.003,0.3,0.003
2022-09-02,15,13,,0.038,0.005,0.3,0.003
2022-09-02,16,11,,0.038,0.004,0.3,0.003
2022-09-02,17,13,,0.036,0.004,0.3,0.003
2022-09-02,18,12,,0.036,0.004,0.3,0.003
2022-09-02,19,12,,0.035,0.005,0.3,0.003
2022-09-02,20,19,,0.038,0.004,0.3,0.003
2022-09-02,21,18,,0.033,0.007,0.3,0.003
2022-09-02,22,22,,0.026,0.007,0.3,0.003
2022-09-02,23,20,,0.039,0.003,0.3,0.003
2022-09-02,24,17,,0.039,0.003,0.3,0.003
2022-09-03,1,14,,0.038,0.003,0.3,0.003
2022-09-03,2,14,,0.038,0.003,0.3,0.003
2022-09-03,3,15,,0.033,0.003,0.3,0.003
2022-09-03,4,12,,0.036,0.002,0.3,0.003
2022-09-03,5,13,,0.041,0.002,0.3,0.003
2022-09-03,6,14,,0.035,0.003,0.3,0.003
2022-09-03,7,16,,0.031,0.005,0.3,0.003
2022-09-03,8,10,,0.036,0.003,0.3,0.003
2022-09-03,9,19,,0.037,0.004,0.3,0.003
2022-09-03,10,17,,0.035,0.004,0.3,0.003
2022-09-03,11,16,,0.036,0.005,0.3,0.003
2022-09-03,12,17,,0.038,0.003,0.3,0.003
2022-09-03,13,17,,0.038,0.004,0.3,0.003
2022-09-03,14,12,,0.038,0.004,0.3,0.003
2022-09-03,15,19,,0.039,0.002,0.3,0.003
2022-09-03,16,14,,0.039,0.003,0.3,0.003
2022-09-03,17,12,,0.039,0.003,0.3,0.003
2022-09-03,18,13,,0.037,0.003,0.3,0.003
